ProductId,TotalQuantity,Quantity,CreatedDate,CustomerId
14,32,629.20,2023-06-26 11:00:16.000,167
8,18,359.90,2023-06-26 11:34:40.000,21
8,18,351.20,2023-06-26 11:34:48.000,21
8,18,355.30,2023-06-26 11:34:53.000,21
33,18,364.70,2023-06-26 11:35:02.000,21
164,27,534.30,2023-06-26 13:33:42.000,16
11,14,285.00,2023-06-26 13:33:45.000,16
8,18,374.90,2023-06-27 07:45:12.000,2
8,18,381.00,2023-06-27 07:45:16.000,2
8,8,157.20,2023-06-27 07:49:48.000,21
8,8,159.20,2023-06-27 07:49:53.000,21
8,8,157.90,2023-06-27 07:49:57.000,21
8,8,158.00,2023-06-27 07:50:00.000,21
8,8,157.80,2023-06-27 07:50:12.000,21
8,8,158.80,2023-06-27 07:50:23.000,21
45,16,342.20,2023-06-27 09:47:34.000,9
7,16,346.20,2023-06-27 11:25:43.000,170
7,16,333.90,2023-06-27 11:25:47.000,170
7,16,339.50,2023-06-27 11:25:51.000,170
7,16,337.90,2023-06-27 11:25:54.000,170
7,10,214.80,2023-06-27 11:26:07.000,170
242,20,356.10,2023-06-27 11:51:04.000,194
242,4,75.80,2023-06-27 11:51:19.000,194
242,34,582.90,2023-06-27 11:51:26.000,194
242,31,640.60,2023-06-27 11:51:37.000,194
165,16,280.40,2023-06-28 08:13:19.000,82
5,16,284.60,2023-06-28 08:13:28.000,82
5,32,626.00,2023-06-28 08:13:44.000,82
164,28,597.80,2023-06-28 08:16:16.000,191
6,16,322.30,2023-06-28 08:16:20.000,191
5,14,273.60,2023-06-28 08:17:03.000,4
11,18,370.20,2023-06-28 08:17:34.000,25
306,15,283.20,2023-06-28 08:17:42.000,25
164,15,314.00,2023-06-28 10:39:28.000,10
164,15,309.10,2023-06-28 10:39:31.000,10
14,16,318.90,2023-06-28 10:43:35.000,167
14,32,632.90,2023-06-28 10:43:41.000,167
16,28,554.30,2023-06-28 10:43:48.000,167
35,14,279.60,2023-06-28 11:48:20.000,22
35,14,281.40,2023-06-28 11:48:25.000,22
45,32,697.10,2023-06-28 11:51:57.000,9
45,32,701.60,2023-06-28 11:52:08.000,9
45,16,356.60,2023-06-28 12:34:19.000,9
45,16,334.10,2023-06-28 12:34:25.000,9
45,16,353.40,2023-06-28 12:34:29.000,9
45,16,345.60,2023-06-28 12:34:42.000,9
45,16,334.70,2023-06-28 12:34:50.000,9
45,16,344.50,2023-06-28 12:35:03.000,9
165,16,307.70,2023-06-29 08:00:45.000,188
165,16,328.90,2023-06-29 08:00:49.000,188
165,14,279.60,2023-06-29 08:00:52.000,188
183,16,322.70,2023-06-29 08:00:58.000,188
164,16,331.80,2023-06-29 08:01:20.000,188
164,16,328.60,2023-06-29 08:01:23.000,188
164,16,326.30,2023-06-29 08:01:26.000,188
13,28,556.10,2023-06-29 08:23:35.000,25
13,16,315.60,2023-06-29 08:23:45.000,25
13,5,99.20,2023-06-29 08:24:23.000,25
13,25,499.00,2023-06-29 08:24:27.000,25
45,16,343.30,2023-06-29 08:25:08.000,9
45,16,356.00,2023-06-29 08:25:13.000,9
45,16,338.20,2023-06-29 08:25:19.000,9
45,16,354.00,2023-06-29 08:25:24.000,9
5,16,297.30,2023-06-29 08:26:09.000,82
5,16,315.10,2023-06-29 08:26:17.000,82
5,16,328.60,2023-06-29 08:27:00.000,1
165,16,313.00,2023-06-29 08:42:24.000,167
164,16,309.40,2023-06-29 08:42:28.000,167
16,14,277.20,2023-06-29 08:42:31.000,167
186,20,522.40,2023-06-29 09:45:30.000,158
192,14,276.00,2023-06-29 09:46:22.000,3
2,20,422.10,2023-06-29 09:47:30.000,2
45,16,355.70,2023-06-29 09:47:36.000,2
6,15,315.10,2023-06-29 09:47:45.000,2
6,20,438.00,2023-06-29 09:47:50.000,2
6,15,319.30,2023-06-29 09:55:31.000,2
165,10,206.40,2023-06-29 11:00:36.000,110
229,23,410.90,2023-06-29 11:00:47.000,110
39,18,382.30,2023-06-29 11:01:29.000,2
45,15,298.70,2023-06-29 11:02:27.000,11
45,15,298.50,2023-06-29 11:02:30.000,11
5,14,276.20,2023-06-29 11:03:24.000,4
5,14,304.80,2023-06-29 11:03:56.000,1
45,16,332.80,2023-06-29 11:30:11.000,156
45,6,131.90,2023-06-29 11:31:24.000,156
165,14,272.10,2023-06-29 11:36:40.000,1
5,32,531.80,2023-06-29 11:36:54.000,1
164,30,610.10,2023-06-29 11:37:23.000,1
8,18,349.60,2023-06-29 13:10:46.000,22
164,16,329.90,2023-06-29 13:29:46.000,188
35,16,338.00,2023-06-29 15:00:06.000,185
35,16,342.70,2023-06-29 15:00:10.000,185
35,16,332.90,2023-06-29 15:00:13.000,185
35,16,340.10,2023-06-29 15:00:16.000,185
35,16,337.10,2023-06-29 15:00:19.000,185
35,16,337.00,2023-06-29 15:00:23.000,185
35,16,341.10,2023-06-29 15:00:26.000,185
35,16,339.50,2023-06-29 15:00:29.000,185
35,32,695.10,2023-06-29 15:00:34.000,185
35,16,339.00,2023-06-30 07:57:10.000,185
35,16,336.60,2023-06-30 07:57:15.000,185
35,32,689.80,2023-06-30 07:57:25.000,185
8,18,382.90,2023-06-30 08:22:09.000,2
8,18,386.00,2023-06-30 08:22:43.000,2
8,18,371.30,2023-06-30 08:22:56.000,2
8,18,370.20,2023-06-30 08:23:00.000,2
6,30,657.60,2023-06-30 08:21:00.000,2
45,16,326.60,2023-06-30 08:21:31.000,2
45,16,324.60,2023-06-30 08:21:40.000,2
8,18,385.70,2023-06-30 08:21:49.000,2
8,18,382.60,2023-06-30 08:21:55.000,2
8,18,383.50,2023-06-30 08:22:00.000,2
170,14,280.50,2023-06-30 08:26:17.000,25
13,32,630.10,2023-06-30 08:26:00.000,25
13,32,643.70,2023-06-30 08:26:06.000,25
13,16,318.70,2023-06-30 08:26:09.000,25
8,18,353.70,2023-06-30 08:26:56.000,21
8,18,361.30,2023-06-30 08:28:31.000,21
8,18,355.70,2023-06-30 08:28:43.000,21
8,18,358.10,2023-06-30 08:38:06.000,21
33,19,385.70,2023-06-30 08:38:36.000,21
8,18,362.00,2023-06-30 09:09:35.000,150
8,18,378.50,2023-06-30 09:09:41.000,150
8,18,370.10,2023-06-30 09:09:49.000,150
39,18,379.50,2023-06-30 09:42:52.000,2
39,17,362.80,2023-06-30 09:42:56.000,2
36,14,297.30,2023-06-30 09:43:25.000,9
45,16,350.30,2023-06-30 09:43:32.000,9
200,16,311.00,2023-06-30 09:44:03.000,22
6,14,293.80,2023-06-30 09:44:35.000,31
27,28,565.50,2023-06-30 09:44:40.000,31
16,14,278.20,2023-06-30 10:31:28.000,167
14,16,320.60,2023-06-30 10:31:32.000,167
14,16,316.90,2023-06-30 10:31:37.000,167
6,16,325.20,2023-06-30 10:44:47.000,16
5,16,219.60,2023-06-30 11:37:30.000,30
5,32,425.60,2023-06-30 11:37:34.000,30
165,14,277.80,2023-06-30 12:28:30.000,188
165,16,320.70,2023-06-30 12:28:36.000,188
164,15,312.20,2023-06-30 12:43:29.000,10
164,15,308.80,2023-06-30 12:43:38.000,10
164,15,314.40,2023-06-30 12:43:46.000,10
45,16,323.80,2023-06-30 12:44:51.000,2
8,18,386.90,2023-06-30 12:44:57.000,2
32,16,329.60,2023-06-30 13:00:42.000,2
32,16,325.00,2023-06-30 13:00:48.000,2
164,14,276.00,2023-06-30 13:00:52.000,2
164,14,279.20,2023-06-30 13:00:58.000,2
35,16,346.40,2023-07-01 07:58:08.000,185
35,16,343.00,2023-07-01 07:58:11.000,185
35,32,679.90,2023-07-01 07:58:17.000,185
35,16,342.30,2023-07-01 07:58:22.000,185
5,32,622.90,2023-07-01 08:09:32.000,82
6,36,733.20,2023-07-01 08:09:37.000,82
165,16,279.80,2023-07-01 08:09:41.000,82
5,16,294.60,2023-07-01 08:09:45.000,82
8,18,348.10,2023-07-01 08:11:59.000,15
8,18,347.80,2023-07-01 08:12:02.000,15
2,20,416.20,2023-07-01 08:12:36.000,2
8,18,370.90,2023-07-01 08:12:40.000,2
2,19,395.50,2023-07-01 08:13:10.000,2
13,16,315.00,2023-07-01 08:13:49.000,200
254,16,315.50,2023-07-01 08:14:19.000,150
254,16,315.40,2023-07-01 08:14:23.000,150
165,14,271.70,2023-07-01 08:17:32.000,188
183,16,321.10,2023-07-01 09:01:55.000,188
164,40,798.60,2023-07-01 09:02:02.000,188
164,16,327.20,2023-07-01 09:02:04.000,188
164,16,328.80,2023-07-01 09:02:09.000,188
164,2,44.40,2023-07-01 11:58:21.000,191
6,15,305.80,2023-07-01 11:59:01.000,82
305,14,276.90,2023-07-01 12:27:19.000,170
6,14,290.80,2023-07-01 12:28:00.000,31
240,26,463.70,2023-07-01 14:36:36.000,110
35,16,336.80,2023-07-03 08:18:49.000,185
35,16,342.50,2023-07-03 08:18:52.000,185
200,16,323.00,2023-07-03 08:18:55.000,185
6,14,302.30,2023-07-03 08:19:13.000,2
164,28,568.10,2023-07-03 08:19:56.000,2
6,20,436.70,2023-07-03 08:20:25.000,2
8,18,348.30,2023-07-03 08:20:53.000,15
45,16,324.30,2023-07-03 08:24:23.000,156
45,16,331.10,2023-07-03 08:24:26.000,156
45,16,323.10,2023-07-03 08:24:28.000,156
45,15,301.00,2023-07-03 08:24:30.000,156
165,16,324.60,2023-07-03 08:27:20.000,188
164,19,397.00,2023-07-03 08:27:22.000,188
6,15,305.00,2023-07-03 08:30:30.000,82
6,17,339.70,2023-07-03 08:31:01.000,18
6,17,341.00,2023-07-03 08:31:04.000,18
305,14,278.30,2023-07-03 08:37:46.000,170
8,10,196.20,2023-07-03 08:41:03.000,21
8,18,351.20,2023-07-03 08:42:00.000,21
8,10,196.60,2023-07-03 08:42:12.000,21
242,29,430.80,2023-07-03 12:16:28.000,195
254,16,322.50,2023-07-03 12:38:26.000,150
13,13,260.50,2023-07-03 13:08:36.000,25
164,15,315.50,2023-07-04 07:36:18.000,10
13,16,318.50,2023-07-04 07:36:59.000,25
13,16,323.50,2023-07-04 07:37:03.000,25
5,16,311.40,2023-07-04 11:00:26.000,82
5,16,289.00,2023-07-04 12:24:21.000,82
254,16,321.20,2023-07-04 11:02:18.000,150
254,16,320.90,2023-07-04 11:02:24.000,150
254,16,320.40,2023-07-04 11:02:27.000,150
254,16,319.40,2023-07-04 11:02:34.000,150
254,16,320.50,2023-07-04 11:02:37.000,150
229,11,212.70,2023-07-04 12:55:57.000,145
45,16,327.80,2023-07-05 08:22:57.000,2
45,16,326.80,2023-07-05 08:23:01.000,2
8,18,378.60,2023-07-05 08:23:13.000,2
45,16,344.40,2023-07-05 08:24:27.000,9
5,18,297.70,2023-07-05 08:27:49.000,82
5,40,582.60,2023-07-05 08:28:25.000,30
5,14,309.50,2023-07-05 08:29:03.000,1
164,30,619.90,2023-07-05 08:29:40.000,1
5,32,555.40,2023-07-05 08:29:50.000,1
5,30,523.90,2023-07-05 08:29:55.000,1
164,15,314.00,2023-07-05 08:33:39.000,10
5,2,39.80,2023-07-07 10:25:51.000,152
164,16,340.60,2023-07-05 11:47:34.000,28
165,16,325.90,2023-07-05 11:48:25.000,25
165,16,278.90,2023-07-05 11:49:29.000,82
165,17,292.10,2023-07-05 11:49:39.000,82
27,27,475.60,2023-07-05 11:51:14.000,191
164,32,701.20,2023-07-05 12:30:45.000,191
200,16,322.90,2023-07-05 11:55:54.000,185
35,16,345.20,2023-07-05 11:55:58.000,185
16,14,275.00,2023-07-05 12:37:42.000,167
14,16,320.20,2023-07-05 12:38:02.000,167
14,16,316.00,2023-07-05 12:38:08.000,167
14,16,318.90,2023-07-05 12:38:12.000,167
14,16,318.30,2023-07-05 14:49:55.000,167
45,14,308.30,2023-07-06 08:23:57.000,3
8,18,353.20,2023-07-06 08:25:17.000,19
164,15,309.80,2023-07-06 08:26:51.000,10
164,15,308.80,2023-07-06 08:26:55.000,10
26,32,689.20,2023-07-06 08:27:38.000,9
45,16,347.10,2023-07-06 08:28:10.000,9
5,14,304.60,2023-07-06 08:28:52.000,1
5,32,623.00,2023-07-06 08:30:10.000,82
5,16,313.00,2023-07-06 08:30:14.000,82
2,20,413.50,2023-07-06 08:30:49.000,2
39,30,636.50,2023-07-06 08:30:56.000,2
45,16,331.50,2023-07-06 08:34:52.000,2
45,16,330.30,2023-07-06 08:34:57.000,2
2,26,553.80,2023-07-06 08:35:08.000,2
6,26,568.00,2023-07-06 08:35:39.000,2
13,16,323.20,2023-07-06 08:31:23.000,25
13,16,312.90,2023-07-06 08:31:27.000,25
13,16,314.80,2023-07-06 08:31:30.000,25
254,16,314.40,2023-07-06 08:39:10.000,150
254,16,315.90,2023-07-06 08:39:14.000,150
254,16,316.30,2023-07-06 08:39:18.000,150
254,16,313.80,2023-07-06 08:39:21.000,150
8,18,363.50,2023-07-06 08:47:04.000,150
164,16,316.40,2023-07-06 09:44:12.000,167
16,28,551.20,2023-07-06 09:44:20.000,167
14,16,318.50,2023-07-06 09:44:27.000,167
14,16,329.40,2023-07-06 09:50:08.000,167
14,16,318.20,2023-07-06 12:17:25.000,167
305,14,275.80,2023-07-06 12:04:05.000,170
165,14,288.30,2023-07-06 12:04:21.000,170
45,15,299.50,2023-07-06 12:05:51.000,11
45,15,300.20,2023-07-06 12:05:55.000,11
9,32,691.00,2023-07-06 12:19:50.000,170
7,6,124.20,2023-07-06 12:19:54.000,170
35,16,337.40,2023-07-06 12:30:48.000,185
35,16,331.30,2023-07-06 12:30:51.000,185
35,16,338.40,2023-07-06 12:30:54.000,185
35,16,337.20,2023-07-06 12:30:57.000,185
32,16,317.20,2023-07-06 12:31:01.000,185
32,16,317.60,2023-07-06 12:31:04.000,185
13,16,336.30,2023-07-07 08:02:53.000,25
11,18,361.20,2023-07-07 08:02:57.000,25
5,16,314.70,2023-07-07 08:03:52.000,82
5,16,329.00,2023-07-07 08:04:28.000,1
5,16,330.80,2023-07-07 08:04:34.000,1
45,16,346.40,2023-07-07 08:05:24.000,9
164,15,308.60,2023-07-07 08:05:58.000,10
8,18,350.20,2023-07-07 08:07:02.000,19
164,14,278.00,2023-07-07 08:21:12.000,2
164,14,280.50,2023-07-07 08:21:36.000,2
45,16,336.80,2023-07-07 08:22:22.000,2
45,16,326.90,2023-07-07 08:22:29.000,2
45,11,224.40,2023-07-07 08:22:35.000,2
45,69,1429.30,2023-07-07 08:22:43.000,2
5,32,625.90,2023-07-07 08:25:14.000,152
5,32,626.30,2023-07-07 08:25:32.000,152
5,30,587.40,2023-07-07 08:25:42.000,152
242,32,593.30,2023-07-07 09:44:14.000,194
242,33,623.60,2023-07-07 09:44:22.000,194
242,31,591.24,2023-07-07 09:44:28.000,194
242,34,635.20,2023-07-07 09:44:36.000,194
5,32,533.20,2023-07-07 12:03:59.000,1
35,15,313.30,2023-07-07 12:48:58.000,185
35,16,330.50,2023-07-07 12:49:15.000,185
35,15,327.50,2023-07-07 12:49:30.000,185
35,16,346.10,2023-07-07 12:49:40.000,185
35,14,300.60,2023-07-07 12:50:15.000,185
242,28,622.70,2023-07-07 15:20:56.000,194
242,34,730.40,2023-07-07 15:21:13.000,194
242,34,782.00,2023-07-07 15:21:21.000,194
242,18,392.50,2023-07-07 15:21:39.000,194
13,15,295.60,2023-07-08 07:57:06.000,190
165,11,220.50,2023-07-08 07:57:40.000,110
8,18,354.90,2023-07-08 07:58:19.000,21
45,16,323.10,2023-07-08 07:58:27.000,21
6,15,301.90,2023-07-08 07:59:14.000,12
14,16,322.90,2023-07-08 09:01:03.000,167
14,16,327.00,2023-07-08 09:01:08.000,167
14,16,321.10,2023-07-08 09:01:13.000,167
14,16,322.20,2023-07-08 09:01:59.000,167
5,32,646.80,2023-07-08 09:02:05.000,167
31,20,407.50,2023-07-08 09:04:22.000,180
31,61,1302.60,2023-07-08 09:17:02.000,180
5,40,607.80,2023-07-08 13:21:19.000,1
305,14,279.00,2023-07-09 08:07:09.000,170
165,15,310.30,2023-07-09 08:07:12.000,170
6,18,376.20,2023-07-09 08:08:54.000,82
8,18,350.40,2023-07-09 08:11:53.000,21
8,18,355.20,2023-07-09 08:12:05.000,21
8,18,353.90,2023-07-09 08:12:16.000,21
8,18,365.40,2023-07-09 08:13:48.000,21
8,18,348.60,2023-07-09 08:17:41.000,19
11,18,361.60,2023-07-09 08:19:33.000,30
8,36,771.10,2023-07-09 09:54:21.000,2
8,36,761.00,2023-07-09 09:54:29.000,2
8,18,382.80,2023-07-09 09:54:35.000,2
3,15,294.00,2023-07-10 08:38:16.000,21
13,28,581.50,2023-07-10 08:38:51.000,25
13,16,336.40,2023-07-10 08:38:58.000,25
6,19,388.60,2023-07-10 08:39:41.000,12
6,15,300.30,2023-07-10 08:39:47.000,12
8,18,387.20,2023-07-10 10:10:55.000,153
8,18,375.70,2023-07-10 10:10:57.000,153
8,18,375.10,2023-07-10 10:10:59.000,153
164,15,317.20,2023-07-10 10:11:58.000,10
8,36,689.70,2023-07-10 10:14:15.000,15
164,14,305.20,2023-07-10 12:37:49.000,191
27,20,354.10,2023-07-11 08:10:41.000,191
164,15,297.80,2023-07-11 08:13:14.000,30
5,11,243.80,2023-07-11 08:14:16.000,1
5,18,278.00,2023-07-11 08:16:11.000,31
165,14,277.50,2023-07-11 08:17:32.000,25
5,16,280.00,2023-07-11 08:18:38.000,82
5,18,293.30,2023-07-11 08:18:46.000,82
165,16,278.40,2023-07-11 08:18:49.000,82
165,20,374.00,2023-07-11 08:27:03.000,192
165,10,185.80,2023-07-11 08:28:32.000,192
165,10,187.00,2023-07-11 08:28:44.000,192
165,20,375.20,2023-07-11 08:28:47.000,192
16,14,276.70,2023-07-11 09:50:42.000,167
16,14,276.90,2023-07-11 09:50:45.000,167
16,14,277.80,2023-07-11 09:50:48.000,167
32,36,718.10,2023-07-11 09:57:15.000,185
32,31,619.00,2023-07-11 09:57:18.000,185
35,16,343.80,2023-07-11 09:57:22.000,185
35,16,337.30,2023-07-11 09:57:25.000,185
35,16,330.10,2023-07-11 09:57:28.000,185
32,4,84.30,2023-07-14 14:54:22.000,185
242,34,771.80,2023-07-11 10:54:54.000,194
242,33,743.20,2023-07-11 10:56:42.000,194
242,14,307.90,2023-07-11 10:56:54.000,194
4,15,321.70,2023-07-11 12:13:19.000,2
4,15,321.10,2023-07-11 12:13:23.000,2
45,16,324.50,2023-07-11 12:13:33.000,2
45,16,324.20,2023-07-11 12:13:38.000,2
45,16,333.80,2023-07-11 12:13:42.000,2
45,55,1143.20,2023-07-11 12:13:49.000,2
165,16,326.40,2023-07-11 12:36:07.000,188
25,15,293.30,2023-07-11 13:44:05.000,16
5,30,570.70,2023-07-12 07:53:07.000,1
5,16,242.30,2023-07-12 07:53:15.000,1
5,34,512.30,2023-07-12 07:53:23.000,1
5,30,568.80,2023-07-12 07:53:31.000,1
5,14,273.70,2023-07-12 07:53:35.000,1
8,18,354.80,2023-07-12 08:37:38.000,15
8,18,352.30,2023-07-12 08:37:42.000,15
8,18,342.10,2023-07-12 08:37:50.000,15
8,18,349.30,2023-07-12 08:38:30.000,22
8,18,345.80,2023-07-12 08:38:34.000,22
35,16,322.10,2023-07-12 08:38:38.000,22
35,14,280.10,2023-07-12 08:38:42.000,22
8,18,347.20,2023-07-12 08:39:50.000,19
8,18,347.90,2023-07-12 08:39:53.000,19
164,15,312.90,2023-07-12 08:40:20.000,10
164,15,312.10,2023-07-12 08:40:24.000,10
5,18,276.80,2023-07-12 08:41:10.000,31
8,18,366.80,2023-07-12 08:41:45.000,21
8,18,363.70,2023-07-12 08:42:00.000,21
8,18,351.30,2023-07-12 08:42:08.000,21
5,29,566.50,2023-07-12 08:44:17.000,82
5,3,59.10,2023-07-12 08:44:27.000,82
5,16,275.50,2023-07-12 08:44:34.000,82
5,1,16.70,2023-07-12 08:44:40.000,82
5,16,295.10,2023-07-12 08:44:43.000,82
164,7,121.00,2023-07-12 09:15:04.000,122
164,20,403.80,2023-07-12 09:16:15.000,122
6,17,352.10,2023-07-12 11:02:30.000,18
6,17,352.10,2023-07-12 11:02:38.000,18
6,28,577.60,2023-07-12 11:02:57.000,18
45,16,347.60,2023-07-12 12:50:11.000,188
45,16,351.10,2023-07-12 12:50:13.000,188
165,15,298.30,2023-07-12 12:50:18.000,188
45,32,696.10,2023-07-12 12:54:19.000,9
45,32,674.60,2023-07-12 12:54:33.000,9
45,32,670.30,2023-07-12 12:55:11.000,9
45,16,348.70,2023-07-12 12:55:21.000,9
307,32,700.00,2023-07-12 13:39:52.000,198
307,1,19.90,2023-07-12 14:08:58.000,198
317,13,253.30,2023-07-12 14:11:15.000,185
317,12,236.40,2023-07-12 14:11:18.000,185
13,14,287.30,2023-07-13 08:11:16.000,170
27,18,280.90,2023-07-13 08:18:34.000,31
27,28,571.70,2023-07-13 08:18:38.000,31
3,25,492.60,2023-07-13 08:19:31.000,21
5,16,324.50,2023-07-13 08:20:02.000,1
5,2,36.90,2023-07-13 08:21:54.000,82
5,16,265.00,2023-07-13 08:21:58.000,82
5,16,275.90,2023-07-13 08:22:06.000,82
5,1,16.60,2023-07-13 08:22:11.000,82
5,16,294.20,2023-07-13 08:22:18.000,82
45,15,304.90,2023-07-13 08:24:47.000,2
45,16,322.70,2023-07-13 08:24:54.000,2
45,22,448.90,2023-07-13 08:25:03.000,2
45,52,1073.20,2023-07-13 08:25:11.000,2
45,16,333.40,2023-07-13 08:24:38.000,2
45,16,333.60,2023-07-13 08:24:42.000,2
311,28,531.60,2023-07-13 08:26:19.000,188
311,16,320.20,2023-07-13 08:26:25.000,188
206,36,709.90,2023-07-13 10:16:18.000,194
206,37,700.30,2023-07-13 10:16:31.000,194
5,32,552.80,2023-07-13 10:28:21.000,152
5,12,197.40,2023-07-13 11:45:59.000,82
5,6,99.20,2023-07-13 11:46:03.000,82
165,14,245.90,2023-07-13 11:46:52.000,179
165,14,273.30,2023-07-13 11:46:55.000,179
164,16,330.00,2023-07-13 11:56:49.000,28
164,16,333.20,2023-07-13 11:57:08.000,28
165,28,572.40,2023-07-13 11:57:14.000,28
242,30,644.50,2023-07-13 13:07:15.000,194
242,29,632.30,2023-07-13 13:07:29.000,194
242,30,644.00,2023-07-13 13:07:40.000,194
242,28,613.10,2023-07-13 13:07:50.000,194
242,28,602.20,2023-07-13 13:07:59.000,194
165,14,292.20,2023-07-13 14:40:13.000,179
165,16,311.50,2023-07-13 15:53:03.000,167
165,16,308.70,2023-07-13 15:53:06.000,167
165,32,612.90,2023-07-13 15:53:09.000,167
164,16,311.00,2023-07-13 16:24:04.000,167
164,16,311.10,2023-07-13 16:24:11.000,167
165,16,311.00,2023-07-13 16:24:17.000,167
165,16,309.80,2023-07-13 16:24:21.000,167
16,14,276.80,2023-07-13 16:24:36.000,167
16,13,256.60,2023-07-13 16:24:49.000,167
14,16,308.60,2023-07-13 16:24:55.000,167
2,15,322.70,2023-07-13 16:21:57.000,2
307,33,712.50,2023-07-14 08:05:12.000,198
8,36,692.20,2023-07-14 08:11:48.000,19
45,34,716.50,2023-07-14 08:14:36.000,2
45,39,796.40,2023-07-14 08:14:43.000,2
2,25,531.80,2023-07-14 08:14:55.000,2
2,40,848.50,2023-07-14 08:15:03.000,2
6,18,366.40,2023-07-14 08:16:04.000,82
5,16,304.60,2023-07-14 08:16:09.000,82
5,13,252.00,2023-07-14 08:16:15.000,82
6,16,338.90,2023-07-14 08:17:47.000,25
6,18,387.40,2023-07-14 08:17:50.000,25
10,18,354.90,2023-07-14 08:18:04.000,25
13,16,336.50,2023-07-14 08:18:08.000,25
165,16,315.20,2023-07-14 08:18:11.000,25
317,12,251.70,2023-07-14 09:59:42.000,185
317,13,255.40,2023-07-14 09:59:45.000,185
164,15,316.10,2023-07-14 10:49:31.000,10
164,15,309.90,2023-07-14 10:49:34.000,10
164,30,624.50,2023-07-14 10:49:37.000,10
45,16,324.00,2023-07-14 10:51:00.000,21
45,16,318.60,2023-07-14 10:51:45.000,21
45,16,320.50,2023-07-14 10:51:56.000,21
45,16,323.20,2023-07-14 10:50:21.000,21
45,16,318.40,2023-07-14 10:50:32.000,21
45,16,322.80,2023-07-14 10:50:48.000,21
242,32,632.60,2023-07-14 11:51:02.000,180
45,25,524.80,2023-07-14 11:51:35.000,2
6,28,601.90,2023-07-14 11:51:49.000,2
22,18,358.50,2023-07-14 11:52:22.000,15
22,36,721.80,2023-07-14 11:52:28.000,15
22,36,699.10,2023-07-14 11:52:32.000,15
164,50,1033.10,2023-07-14 11:53:53.000,188
165,16,328.40,2023-07-14 11:53:56.000,188
165,16,324.50,2023-07-14 11:54:03.000,188
164,15,311.10,2023-07-14 11:54:07.000,188
164,15,295.00,2023-07-14 14:47:55.000,189
164,15,295.00,2023-07-14 14:47:58.000,189
164,15,293.50,2023-07-14 14:48:16.000,189
32,15,345.50,2023-07-14 14:51:15.000,185
318,13,295.80,2023-07-14 14:51:19.000,185
32,13,272.20,2023-07-14 14:51:24.000,185
35,16,333.50,2023-07-14 14:51:51.000,185
35,16,340.30,2023-07-14 14:56:31.000,185
165,28,572.40,2023-07-15 08:27:07.000,188
165,16,325.10,2023-07-15 08:27:22.000,188
165,16,313.00,2023-07-15 08:27:26.000,188
254,16,332.50,2023-07-15 08:27:37.000,188
164,16,332.60,2023-07-15 08:27:42.000,188
164,16,327.10,2023-07-15 08:27:50.000,188
164,16,327.30,2023-07-15 08:28:04.000,188
164,15,306.80,2023-07-15 08:28:24.000,188
13,16,335.30,2023-07-15 08:30:16.000,25
13,16,343.60,2023-07-15 08:30:20.000,25
11,14,281.70,2023-07-15 08:30:24.000,25
4,15,324.20,2023-07-15 08:32:14.000,2
45,16,337.70,2023-07-15 08:32:33.000,2
45,16,334.70,2023-07-15 08:32:39.000,2
45,16,334.10,2023-07-15 08:32:43.000,2
2,17,354.70,2023-07-15 08:32:54.000,2
2,13,257.90,2023-07-15 08:33:10.000,2
2,15,323.90,2023-07-15 08:34:15.000,2
8,18,365.70,2023-07-15 08:35:35.000,21
164,15,317.20,2023-07-15 08:36:05.000,10
164,15,313.80,2023-07-15 08:37:10.000,10
5,28,542.80,2023-07-15 08:37:43.000,4
6,15,326.50,2023-07-15 08:38:16.000,31
165,16,311.70,2023-07-15 08:38:44.000,82
5,16,275.30,2023-07-15 08:38:47.000,82
16,14,275.70,2023-07-15 09:19:43.000,167
16,14,281.40,2023-07-15 09:19:47.000,167
14,16,324.80,2023-07-15 09:19:55.000,167
14,16,321.50,2023-07-15 09:20:02.000,167
165,16,309.20,2023-07-15 09:20:08.000,167
14,25,508.60,2023-07-15 11:54:06.000,167
3,30,582.90,2023-07-15 09:45:08.000,21
26,16,337.90,2023-07-15 09:45:59.000,9
164,16,330.10,2023-07-15 09:46:27.000,28
23,15,297.80,2023-07-15 09:46:53.000,20
45,15,299.80,2023-07-15 09:47:19.000,11
183,32,588.00,2023-07-15 12:51:07.000,1
5,16,324.70,2023-07-15 12:51:12.000,1
226,28,489.10,2023-07-15 12:53:52.000,188
254,15,342.80,2023-07-15 12:54:01.000,188
28,18,360.10,2023-07-15 12:56:03.000,25
25,36,727.80,2023-07-15 12:56:33.000,82
39,33,593.70,2023-07-15 14:14:48.000,194
242,26,536.80,2023-07-15 14:15:22.000,194
242,32,646.80,2023-07-15 15:16:18.000,180
242,16,308.30,2023-07-15 15:16:22.000,180
31,20,424.50,2023-07-17 08:29:09.000,180
242,32,638.90,2023-07-17 08:29:13.000,180
32,4,98.50,2023-07-17 08:30:01.000,185
35,15,315.00,2023-07-17 08:30:09.000,185
13,16,341.90,2023-07-17 08:31:22.000,25
13,16,332.90,2023-07-17 08:31:47.000,20
23,15,295.10,2023-07-17 08:31:59.000,20
6,15,306.50,2023-07-17 08:32:34.000,82
5,18,308.00,2023-07-17 08:33:14.000,31
165,30,654.80,2023-07-17 08:33:47.000,9
8,19,386.00,2023-07-17 08:35:09.000,21
